id,name,post_count,sample_n,rating_label,explicit_ratio,archetype,origin,main_subject,main_theme,main_technique,main_composition,top_copyrights,signature_tags,profile_line,url
1955626,nocta_felis,70,70,全年龄向,0.043,日常/治愈系,同人为主,双人/CP,日常/治愈/裸体/暴露,漫画分镜/线稿/速写,差分/变体,genshin_impact|honkai:_star_rail|honkai_(series),honkai:_star_rail genshin_impact honkai_(series) yae_miko acheron_(honkai:_star_rail) black_swan_(honkai:_star_rail) raiden_shogun navia_(genshin_impact),日常/治愈系 · 日常/治愈 · 裸体/暴露 · 漫画分镜 · 差分/变体,https://danbooru.donmai.us/artists/1955626
1309924,gods_(1073337800),69,69,全年龄向,0.014,传统手绘媒介,原创/同人混合,群像/多人,军事/枪械/奇幻/魔法,线稿/速写/素描/炭笔,场景插画,kantai_collection|pixiv_fantasia|pixiv_fantasia_t,pixiv_fantasia_t abyssal_ship pixiv_fantasia kantai_collection seven_deadly_sins white_skin forever_7th_capital gauntlets,传统手绘媒介 · 军事/枪械 · 奇幻/魔法 · 线稿/速写 · 场景插画,https://danbooru.donmai.us/artists/1309924
1278347,mt_(ringofive),98,98,全年龄向,0.0,原创角色设计师,原创/同人混合,男性主体,自然/风景/军事/枪械,特效/后期/单色/灰度,姿势/动态,final_fantasy|final_fantasy_xiv|kill_la_kill,final_fantasy_xiv final_fantasy g'raha_tia mankanshoku_mako miqo'te hyur gamagoori_ira kill_la_kill,原创角色设计师 · 自然/风景 · 军事/枪械 · 特效/后期 · 姿势/动态,https://danbooru.donmai.us/artists/1278347
2120253,keruasu0629,75,75,全年龄向,0.0,奇幻/魔法题材,同人为主,非人物/静物,兽人/furry/奇幻/魔法,,单人立绘,pokemon|pokemon_(anime)|pokemon_(classic_anime),latias latios pokemon_(creature) pokemon no_humans dragon pokemon_focus claws,奇幻/魔法题材 · 兽人/furry · 奇幻/魔法 · 单人立绘 · 同人为主,https://danbooru.donmai.us/artists/2120253
488848,mochizuki_yomogi,81,81,全年龄向,0.0,综合向插画师,同人为主,男性主体,校园/和风,线稿/速写/素描/炭笔,设定/图解,idolmaster|idolmaster_cinderella_girls|idolmaster_cinderella_girls_starlight_stage,yorita_yoshino idolmaster_cinderella_girls_starlight_stage idolmaster_cinderella_girls suzumiya_haruhi_no_yuuutsu idolmaster suzumiya_haruhi kita_high_school_uniform matsuo_chizuru,综合向插画师 · 校园 · 和风 · 线稿/速写 · 设定/图解,https://danbooru.donmai.us/artists/488848
1653601,nanasuou,99,99,全年龄向,0.0,同人角色专精,同人为主,女性主体,自然/风景/兽耳/亚人,线稿/速写/素描/炭笔,肖像/半身,touhou|touhou_(pc-98),touhou one-hour_drawing_challenge mob_cap remilia_scarlet izayoi_sakuya nazrin flandre_scarlet between_fingers,同人角色专精 · 自然/风景 · 兽耳/亚人 · 线稿/速写 · 肖像/半身,https://danbooru.donmai.us/artists/1653601
1412701,kakitsubata_zero,102,102,全年龄向,0.0,综合向插画师,同人为主,群像/多人,日常/治愈/和风,特效/后期/漫画分镜,单人立绘,idolmaster|idolmaster_cinderella_girls|idolmaster_cinderella_girls_starlight_stage,kiryu_tsukasa_(idolmaster) idolmaster_cinderella_girls idolmaster idolmaster_cinderella_girls_starlight_stage curtained_hair glint starry_sky_bright_(idolmaster) three-quarter_sleeves,综合向插画师 · 日常/治愈 · 和风 · 特效/后期 · 单人立绘,https://danbooru.donmai.us/artists/1412701
1686074,reason_(mark-of-the-unicorn),59,59,全年龄向,0.0,场景/背景插画师,原创为主,非人物/静物,自然/风景/都市/街景,特效/后期,场景插画,hololive|okayunyumu!|hollow_knight,scenery no_humans complex_exterior building absurdly_detailed_composition neon_lights cityscape skyscraper,场景/背景插画师 · 自然/风景 · 都市/街景 · 特效/后期 · 场景插画,https://danbooru.donmai.us/artists/1686074
671712,sakurai_norio,144,144,全年龄向,0.0,日常/治愈系,同人为主,群像/多人,校园/日常/治愈,拼贴/混合/单色/灰度,姿势/动态,boku_no_kokoro_no_yabai_yatsu|mitsudomoe_(manga)|rororro!,boku_no_kokoro_no_yabai_yatsu yamada_anna ichikawa_kyoutarou chapter_number mole_on_neck sekine_moeko multiple_moles kobayashi_chihiro_(bokuyaba),日常/治愈系 · 校园 · 日常/治愈 · 拼贴/混合 · 姿势/动态,https://danbooru.donmai.us/artists/671712
1430548,p2_(uxjzz),107,107,全年龄向,0.0,传统手绘媒介,原创/同人混合,女性主体,音乐/偶像/校园,线稿/速写/素描/炭笔,肖像/半身,vocaloid|chainsaw_man|kizuna_ai_inc.,vocaloid hatsune_miku grey_shirt wing_collar headset blue_necktie aqua_necktie microphone,传统手绘媒介 · 音乐/偶像 · 校园 · 线稿/速写 · 肖像/半身,https://danbooru.donmai.us/artists/1430548
609947,mimizu_(tokagex),110,110,情色向,0.236,原创角色设计师,原创为主,男性主体,体型特征/裸体/暴露,,单人立绘,mega_man_(series)|mega_man_zx|fate/grand_order,colonel_pale blue_skin black_sclera colored_skin colored_sclera leather_gloves latex_leotard demon_girl,情色向 · 原创角色设计师 · 体型特征 · 裸体/暴露 · 单人立绘 · 原创为主,https://danbooru.donmai.us/artists/609947
1914114,ginka_(gink_a),150,150,轻度色气,0.06,日常/治愈系,同人为主,群像/多人,泳装/内衣/裸体/暴露,,姿势/动态,princess_connect!|blue_archive|genshin_impact,yuni_(princess_connect!) princess_connect! st._theresa's_girls_academy_school_uniform loli chieru_(princess_connect!) liliya_olenyeva rozaliya_olenyeva blue_archive,日常/治愈系 · 泳装/内衣 · 裸体/暴露 · 姿势/动态 · 同人为主,https://danbooru.donmai.us/artists/1914114
1925911,airihanezora,50,50,全年龄向,0.0,场景/背景插画师,原创为主,非人物/静物,日常/治愈/自然/风景,,场景插画,yu-gi-oh!|yu-gi-oh!_5d's|dragon_quest,food_focus no_humans still_life artist_name pumpkin_slice chopped_spring_onion plate dated,场景/背景插画师 · 日常/治愈 · 自然/风景 · 场景插画 · 原创为主,https://danbooru.donmai.us/artists/1925911
1360232,jay156,57,57,情色向,0.211,R18情色向画师,同人为主,双人/CP,裸体/暴露/军事/枪械,特效/后期/单色/灰度,姿势/动态,kantai_collection|pokemon|monster_musume_no_iru_nichijou,monster_musume_no_iru_nichijou doki_doki_literature_club artist_name stug_iii monika_(doki_doki_literature_club) dated kantai_collection papi_(monster_musume),情色向 · R18情色向画师 · 裸体/暴露 · 军事/枪械 · 特效/后期 · 姿势/动态,https://danbooru.donmai.us/artists/1360232
1936274,vt104k,60,60,全年龄向,0.0,机甲/军事题材,同人为主,双人/CP,科幻/机甲/百合/GL,单色/灰度/漫画分镜,表情/表演,gundam|gundam_suisei_no_majo|sousou_no_frieren,miorine_rembran gundam_suisei_no_majo suletta_mercury gundam asticassia_school_uniform thick_eyebrows green_jacket green_shorts,机甲/军事题材 · 科幻/机甲 · 百合/GL · 单色/灰度 · 表情/表演,https://danbooru.donmai.us/artists/1936274
1427155,kitasaya_ai,281,200,全年龄向,0.0,综合向插画师,同人为主,男性主体,兽耳/亚人/自然/风景,特效/后期/线稿/速写,肖像/半身,indie_virtual_youtuber|nijisanji|hololive,virtual_youtuber indie_virtual_youtuber kitasaya_ai_(vtuber) purple-framed_eyewear nijisanji sleeves_past_wrists puffy_long_sleeves eyebrows_hidden_by_hair,综合向插画师 · 兽耳/亚人 · 自然/风景 · 特效/后期 · 肖像/半身,https://danbooru.donmai.us/artists/1427155
1552762,dai_nikucho,65,65,全年龄向,0.0,综合向插画师,原创/同人混合,群像/多人,自然/风景/泳装/内衣,特效/后期,俯视/仰视,azur_lane|blue_archive|genshin_impact,azur_lane merchandise pepe_the_frog kuybyshev_(azur_lane) manjuu_(azur_lane) kursk_(azur_lane) marco_polo_(azur_lane) anchorage_(dolphins_and_swim_lessons)_(azur_lane),综合向插画师 · 自然/风景 · 泳装/内衣 · 特效/后期 · 俯视/仰视,https://danbooru.donmai.us/artists/1552762
1797429,rufei_bot,50,50,全年龄向,0.0,传统手绘媒介,同人为主,女性主体,泳装/内衣/校园,线稿/速写/素描/炭笔,差分/变体,idolmaster|idolmaster_cinderella_girls|idolmaster_cinderella_girls_starlight_stage,sagisawa_fumika idolmaster_cinderella_girls idolmaster tareme twitter_username blue_shawl idolmaster_cinderella_girls_starlight_stage brown_hairband,传统手绘媒介 · 泳装/内衣 · 校园 · 线稿/速写 · 差分/变体,https://danbooru.donmai.us/artists/1797429
701339,koi_drake,114,114,全年龄向,0.009,原创角色设计师,原创/同人混合,非人物/静物,体型特征/军事/枪械,特效/后期/线稿/速写,姿势/动态,skullgirls|final_fantasy|mega_man_(series),shovel_knight borrowed_character leena_(koi_drake) skullgirls lipstick ego_trigger cerebella_(skullgirls) vice-versa_(skullgirls),原创角色设计师 · 体型特征 · 军事/枪械 · 特效/后期 · 姿势/动态,https://danbooru.donmai.us/artists/701339
1980894,iesonatana,236,200,全年龄向,0.0,综合向插画师,同人为主,群像/多人,兽耳/亚人/军事/枪械,漫画分镜/单色/灰度,肖像/半身,touhou|funamusea|mogeko_castle,mogeko_castle funamusea moge-ko touhou liv_(iesonatana) kurai_yonaka mogeko_(species) meme,综合向插画师 · 兽耳/亚人 · 军事/枪械 · 漫画分镜 · 肖像/半身,https://danbooru.donmai.us/artists/1980894
1543476,rankebu,108,108,全年龄向,0.0,综合向插画师,同人为主,女性主体,自然/风景/校园,特效/后期,差分/变体,kantai_collection|blue_archive|genshin_impact,kantai_collection sendai_(kancolle) yuuka_(blue_archive) blue_archive mechanical_halo gotland_(kancolle) genshin_impact sendai_kai_ni_(kancolle),综合向插画师 · 自然/风景 · 校园 · 特效/后期 · 差分/变体,https://danbooru.donmai.us/artists/1543476
2143678,kugai697139,70,70,全年龄向,0.014,奇幻/魔法题材,同人为主,男性主体,奇幻/魔法/BL/腐向,漫画分镜/单色/灰度,表情/表演,south_park|inside_out|dungeon_meshi,inside_out south_park inside_out_2 chilchuck_tims animification dungeon_meshi marcille_donato anxiety_(inside_out_2),奇幻/魔法题材 · 奇幻/魔法 · BL/腐向 · 漫画分镜 · 表情/表演,https://danbooru.donmai.us/artists/2143678
1963488,reallycute456,58,58,轻度色气,0.034,传统手绘媒介,原创/同人混合,群像/多人,体型特征/科幻/机甲,线稿/速写/素描/炭笔,漫画/多格,zenless_zone_zero|league_of_legends|astrae_oratio,aria_(robot)_(zenless_zone_zero) aria_(zenless_zone_zero) robot_girl zenless_zone_zero humanoid_robot robot_joints garu_(poch4n) robot,传统手绘媒介 · 体型特征 · 科幻/机甲 · 线稿/速写 · 漫画/多格,https://danbooru.donmai.us/artists/1963488
2035954,mel_(dodosae),193,193,情色向,0.062,同人角色专精,同人为主,群像/多人,体型特征/泳装/内衣,,姿势/动态,last_origin|soulworker|indie_virtual_youtuber,last_origin tachi-e transparent_background lemonade_beta defeat soulworker thick_thighs linea_alba,情色向 · 同人角色专精 · 体型特征 · 泳装/内衣 · 姿势/动态 · 同人为主,https://danbooru.donmai.us/artists/2035954
1694324,shikuwata,54,54,全年龄向,0.0,综合向插画师,同人为主,女性主体,音乐/偶像/神话/宗教,特效/后期,俯视/仰视,wuthering_waves|idolmaster|idolmaster_shiny_colors,phrolova_(wuthering_waves) wuthering_waves female_rover_(wuthering_waves) rover_(wuthering_waves) bandage_over_one_eye idolmaster_shiny_colors tacet_mark_(wuthering_waves) morino_rinze,综合向插画师 · 音乐/偶像 · 神话/宗教 · 特效/后期 · 俯视/仰视,https://danbooru.donmai.us/artists/1694324
2143807,ammak,82,82,情色向,0.207,R18情色向画师,同人为主,女性主体,裸体/暴露/体型特征,单色/灰度,姿势/动态,blue_archive|zenless_zone_zero|limbus_company,hanako_(blue_archive) blue_archive pink_halo huge_breasts kanna_(blue_archive) halo caesar_king_(zenless_zone_zero) zenless_zone_zero,情色向 · R18情色向画师 · 裸体/暴露 · 体型特征 · 单色/灰度 · 姿势/动态,https://danbooru.donmai.us/artists/2143807
2230755,komekopan_720,53,53,全年龄向,0.0,同人角色专精,同人为主,群像/多人,BL/腐向/军事/枪械,赛璐璐/平涂/线稿/速写,差分/变体,omori|milgram,omori aubrey_(omori) basil_(omori) hero_(omori) kel_(omori) mari_(omori) sunny_(omori) aubrey_(headspace)_(omori),同人角色专精 · BL/腐向 · 军事/枪械 · 赛璐璐/平涂 · 差分/变体,https://danbooru.donmai.us/artists/2230755
1681271,stormstx,80,80,全年龄向,0.0,综合向插画师,同人为主,双人/CP,自然/风景/和风,,俯视/仰视,genshin_impact|fire_emblem|fire_emblem:_three_houses,genshin_impact ganyu_(genshin_impact) vision_(genshin_impact) flower_knot goat_horns twitter_username yelan_(genshin_impact) bodystocking,综合向插画师 · 自然/风景 · 和风 · 俯视/仰视 · 同人为主,https://danbooru.donmai.us/artists/1681271
1504715,eason870408,60,60,轻度色气,0.0,兽耳/亚人专精,同人为主,群像/多人,兽耳/亚人/神话/宗教,单色/灰度,俯视/仰视,blue_archive|arknights|hololive,mutsuki_(blue_archive) blue_archive doodle_sensei_(blue_archive) sensei_(blue_archive) suzuran_(arknights) arknights haruka_(blue_archive) halo,兽耳/亚人专精 · 兽耳/亚人 · 神话/宗教 · 单色/灰度 · 俯视/仰视,https://danbooru.donmai.us/artists/1504715
1255908,anago_(tokyo_retro_gokko),187,187,全年龄向,0.0,日常/治愈系,同人为主,男性主体,日常/治愈/和风,单色/灰度/漫画分镜,肖像/半身,fatal_frame|fatal_frame:_maiden_of_black_water|fatal_frame:_mask_of_the_lunar_eclipse,fatal_frame fatal_frame:_maiden_of_black_water kozukata_yuuri fatal_frame:_mask_of_the_lunar_eclipse fatal_frame_ii:_crimson_butterfly kurosawa_hisoka strapless_shirt kagamiya_rui,日常/治愈系 · 日常/治愈 · 和风 · 单色/灰度 · 肖像/半身,https://danbooru.donmai.us/artists/1255908
595436,kenken,234,200,轻度色气,0.015,综合向插画师,同人为主,群像/多人,科幻/机甲/裸体/暴露,,表情/表演,gundam|love_live!|idolmaster,gundam_build_fighters shine!!_(idolmaster) love_live! gundam idolmaster_cinderella_girls love_live!_school_idol_project zoom_layer idolmaster,综合向插画师 · 科幻/机甲 · 裸体/暴露 · 表情/表演 · 同人为主,https://danbooru.donmai.us/artists/595436
382837,kawahara_megumi,52,52,情色向,0.058,奇幻/魔法题材,原创为主,群像/多人,奇幻/魔法/体型特征,单色/灰度/线稿/速写,俯视/仰视,touhou|mugen_no_fantasia|fire_emblem,mugen_no_fantasia whip_marks quadruple_amputee fantasy bdsm huge_breasts bondage amputee,情色向 · 奇幻/魔法题材 · 奇幻/魔法 · 体型特征 · 单色/灰度 · 俯视/仰视,https://danbooru.donmai.us/artists/382837
505474,ringpearl,84,84,全年龄向,0.0,综合向插画师,同人为主,群像/多人,奇幻/魔法/兽耳/亚人,,表情/表演,touhou|reitaisai|touhou_(pc-98),touhou komeiji_koishi disembodied_linked_eye multicolored_rose multicolored_flower remilia_scarlet komeiji_satori kazami_yuuka,综合向插画师 · 奇幻/魔法 · 兽耳/亚人 · 表情/表演 · 同人为主,https://danbooru.donmai.us/artists/505474
2013610,m78_zaitaoaotezhanshi,127,127,全年龄向,0.055,奇幻/魔法题材,同人为主,女性主体,奇幻/魔法/自然/风景,单色/灰度,单人立绘,honkai_(series)|honkai_impact_3rd|honkai:_star_rail,honkai_impact_3rd honkai_(series) elysia_(honkai_impact) eden_(honkai_impact) elysia_(hi_love_elf)_(honkai_impact) signet_of_gold bronya_zaychik_(silverwing:_n-ex) bronya_zaychik,奇幻/魔法题材 · 奇幻/魔法 · 自然/风景 · 单色/灰度 · 单人立绘,https://danbooru.donmai.us/artists/2013610
2039528,e69465,173,173,全年龄向,0.0,同人角色专精,同人为主,女性主体,自然/风景/中式,线稿/速写/光影/氛围,肖像/半身,heaven_burns_red|wuthering_waves|clannad,heaven_burns_red tsurime kayamori_ruka eyelashes nikaidou_misato eyes_visible_through_hair aoi_erika izumi_yuki,同人角色专精 · 自然/风景 · 中式 · 线稿/速写 · 肖像/半身,https://danbooru.donmai.us/artists/2039528
1548873,narita_tamezou,119,119,全年龄向,0.0,综合向插画师,同人为主,双人/CP,兽耳/亚人/神话/宗教,漫画分镜,表情/表演,hololive|blue_archive|umamusume,hololive oozora_subaru virtual_youtuber ookami_mio nekomata_okayu ookami_mio_(1st_costume) red_streaks oozora_subaru_(suspenders),综合向插画师 · 兽耳/亚人 · 神话/宗教 · 漫画分镜 · 表情/表演,https://danbooru.donmai.us/artists/1548873
728019,soono_(rlagpfl),121,121,全年龄向,0.0,原创角色设计师,原创为主,男性主体,军事/枪械/战斗/动作,特效/后期/线稿/速写,姿势/动态,vocaloid|girls'_frontline|touhou,beowulf_(girls'_frontline) fur-trimmed_pants angel_(soono_(rlagpfl)) ar-15 crotchless_pants desert smoke_youkai_(soono_(rlagpfl)) tattoo,原创角色设计师 · 军事/枪械 · 战斗/动作 · 特效/后期 · 姿势/动态,https://danbooru.donmai.us/artists/728019
1522335,pote-mm,175,175,全年龄向,0.0,综合向插画师,同人为主,双人/CP,音乐/偶像/恋爱/情感,线稿/速写/素描/炭笔,肖像/半身,macross|macross_delta|macross_frontier,macross_delta macross freyja_wion hayate_immelmann mikumo_guynemer ranka_lee macross_frontier makina_nakajima,综合向插画师 · 音乐/偶像 · 恋爱/情感 · 线稿/速写 · 肖像/半身,https://danbooru.donmai.us/artists/1522335
1253656,zhen_long,74,74,全年龄向,0.0,机甲/军事题材,同人为主,男性主体,科幻/机甲/军事/枪械,特效/后期/光影/氛围,俯视/仰视,garo_(tokusatsu_series)|garo:_vanishing_line|senki_zesshou_symphogear,garo_(tokusatsu_series) garo:_vanishing_line gina_evans senki_zesshou_symphogear garo_(tokusatsu_character) leon_luis garo:_honoo_no_kokuin full_armor,机甲/军事题材 · 科幻/机甲 · 军事/枪械 · 特效/后期 · 俯视/仰视,https://danbooru.donmai.us/artists/1253656
2204285,novanoah,96,96,全年龄向,0.0,兽耳/亚人专精,同人为主,双人/CP,兽人/furry/音乐/偶像,赛璐璐/平涂/线稿/速写,俯视/仰视,pokemon|pokemon_(anime)|pokemon_the_series:_xy,pokemon_the_series:_xy serena_(pokemon) pokemon_(anime) ash_ketchum pokemon pokemon_journeys pikachu eyelashes,兽耳/亚人专精 · 兽人/furry · 音乐/偶像 · 赛璐璐/平涂 · 俯视/仰视,https://danbooru.donmai.us/artists/2204285
1788442,momotose_(hzuu_xh4),70,70,全年龄向,0.0,兽耳/亚人专精,同人为主,男性主体,兽人/furry/BL/腐向,,俯视/仰视,pokemon|pokemon_firered_and_leafgreen|pokemon_adventures,blue_oak pokemon_(creature) pokemon pokemon_adventures ethan_(pokemon) pokemon_firered_and_leafgreen lyra_(pokemon) red_(pokemon),兽耳/亚人专精 · 兽人/furry · BL/腐向 · 俯视/仰视 · 同人为主,https://danbooru.donmai.us/artists/1788442
1449700,kazuha_(kazuha1003),81,81,全年龄向,0.0,同人角色专精,同人为主,男性主体,军事/枪械/BL/腐向,,单人立绘,fire_emblem|fire_emblem_heroes|fire_emblem_fates,fire_emblem fire_emblem_heroes fire_emblem:_the_sacred_stones eirika_(fire_emblem) fire_emblem_fates fire_emblem_awakening ephraim_(fire_emblem) azura_(fire_emblem),同人角色专精 · 军事/枪械 · BL/腐向 · 单人立绘 · 同人为主,https://danbooru.donmai.us/artists/1449700
1894168,shortofsugar,181,181,全年龄向,0.044,综合向插画师,同人为主,女性主体,神话/宗教/手足/局部,,俯视/仰视,blue_archive|arknights|mahou_shoujo_no_majo_saiban,blue_archive halo blue_halo bound_legs bound_knees hogtie bound_arms arknights,综合向插画师 · 神话/宗教 · 手足/局部 · 俯视/仰视 · 同人为主,https://danbooru.donmai.us/artists/1894168
2290001,zen66574227,144,144,全年龄向,0.0,同人角色专精,同人为主,群像/多人,音乐/偶像/校园,,肖像/半身,love_live!|love_live!_hasu_no_sora_jogakuin_school_idol_club|ampere_(love_live!),love_live!_hasu_no_sora_jogakuin_school_idol_club love_live! murano_sayaka hasu_no_sora_school_uniform kachimachi_kosuzu virtual_youtuber hinoshita_kaho momose_ginko,同人角色专精 · 音乐/偶像 · 校园 · 肖像/半身 · 同人为主,https://danbooru.donmai.us/artists/2290001
1697148,yomotsuki_road,130,130,情色向,0.346,BL/腐向专精,原创/同人混合,男性主体,BL/腐向/体型特征,单色/灰度/漫画分镜,姿势/动态,final_fantasy|granblue_fantasy|final_fantasy_xiv,bara large_pectorals muscular_male pectorals mature_male muscular yaoi bare_pectorals,情色向 · BL/腐向专精 · BL/腐向 · 体型特征 · 单色/灰度 · 姿势/动态,https://danbooru.donmai.us/artists/1697148
600051,midori_(searchlight),58,58,全年龄向,0.0,机甲/军事题材,同人为主,群像/多人,科幻/机甲/军事/枪械,单色/灰度,俯视/仰视,gundam|maria-sama_ga_miteru|zeta_gundam,web_address maria-sama_ga_miteru haman_karn watermark zeta_gundam rozen_maiden gundam artist_name,机甲/军事题材 · 科幻/机甲 · 军事/枪械 · 单色/灰度 · 俯视/仰视,https://danbooru.donmai.us/artists/600051
1756281,fal_(fal-se-0),107,107,全年龄向,0.0,综合向插画师,同人为主,男性主体,自然/风景/军事/枪械,特效/后期,场景插画,fate_(series)|fate/grand_order|blue_archive,jeanne_d'arc_alter_santa_lily_(fate) fate_(series) fate/grand_order headpiece fur-trimmed_capelet shun_(small)_(blue_archive) blue_archive shun_(blue_archive),综合向插画师 · 自然/风景 · 军事/枪械 · 特效/后期 · 场景插画,https://danbooru.donmai.us/artists/1756281
1891028,rumford,57,57,全年龄向,0.0,综合向插画师,同人为主,女性主体,神话/宗教/兽耳/亚人,抽象/几何/漫画分镜,姿势/动态,blue_archive|idolmaster|gakuen_idolmaster,blue_archive abstract gakuen_idolmaster halo monster_hunter_(series) mari_(blue_archive) powerpuff_girls shinosawa_hiro,综合向插画师 · 神话/宗教 · 兽耳/亚人 · 抽象/几何 · 姿势/动态,https://danbooru.donmai.us/artists/1891028
1876087,iikoao,114,114,全年龄向,0.0,机甲/军事题材,同人为主,男性主体,军事/枪械/科幻/机甲,,单人立绘,mega_man_(series)|mega_man_zero_(series)|mega_man_x_(series),mega_man_(series) mega_man_zero_(series) x_(mega_man) nakayama_tooru_(style) arm_cannon mega_man_x_(series) blue_helmet mega_man_zx,机甲/军事题材 · 军事/枪械 · 科幻/机甲 · 单人立绘 · 同人为主,https://danbooru.donmai.us/artists/1876087
1845946,tatsumi_yashiro,135,135,全年龄向,0.0,同人角色专精,同人为主,女性主体,泳装/内衣/自然/风景,,俯视/仰视,umamusume|nier:automata|nier_(series),umamusume horse_girl horse_ears horse_tail rice_shower_(umamusume) transcend_(umamusume) flipped_hair 2b_(nier:automata)_(cosplay),同人角色专精 · 泳装/内衣 · 自然/风景 · 俯视/仰视 · 同人为主,https://danbooru.donmai.us/artists/1845946
1544405,lavelis,247,200,全年龄向,0.005,综合向插画师,同人为主,男性主体,军事/枪械/兽耳/亚人,线稿/速写/漫画分镜,肖像/半身,genshin_impact|chainsaw_man|boku_no_hero_academia,genshin_impact buttercup_redraw_challenge_(meme) lips powerpuff_girls sanpaku dungeon_meshi pink_lips shigaraki_tomura,综合向插画师 · 军事/枪械 · 兽耳/亚人 · 线稿/速写 · 肖像/半身,https://danbooru.donmai.us/artists/1544405
1306440,taono_kinoko,88,88,硬核R18,0.739,R18情色向画师,同人为主,群像/多人,裸体/暴露/手足/局部,,姿势/动态,one_piece|fullmetal_alchemist|code_geass,winry_rockbell pubic_hair nami_(one_piece) male_pubic_hair fullmetal_alchemist nipples jean_kirstein surrounded_by_penises,硬核R18 · R18情色向画师 · 裸体/暴露 · 手足/局部 · 姿势/动态 · 同人为主,https://danbooru.donmai.us/artists/1306440
1160043,mikemono_yuu,96,96,情色向,0.281,R18情色向画师,原创/同人混合,女性主体,体型特征/裸体/暴露,单色/灰度/漫画分镜,姿势/动态,mayohiga_no_onee-san|kantai_collection|queen's_blade,mayohiga_no_onee-san natsuki_(mayohiga_no_onee-san) akiba_(mayohiga_no_onee-san) queen's_blade airi_(queen's_blade) airi_(the_infernal_temptress) takao_(kancolle) to_love-ru,情色向 · R18情色向画师 · 体型特征 · 裸体/暴露 · 单色/灰度 · 姿势/动态,https://danbooru.donmai.us/artists/1160043
1904689,rai_(rai_kw),103,103,全年龄向,0.0,场景/背景插画师,同人为主,非人物/静物,兽人/furry/兽耳/亚人,,姿势/动态,pokemon|pokemon_cafe_remix|pokemon_unite,pokemon_(creature) pokemon_focus pokemon no_humans animal_focus neck_fur shiny_pokemon flareon,场景/背景插画师 · 兽人/furry · 兽耳/亚人 · 姿势/动态 · 同人为主,https://danbooru.donmai.us/artists/1904689
1444971,inaba_makoto,87,87,全年龄向,0.0,日常/治愈系,原创/同人混合,群像/多人,校园/手足/局部,单色/灰度/特效/后期,俯视/仰视,koushinchou_no_kouhai_to_teishinchou_no_senpai_ga_renai_ni_hatten_suru_made|pokemon|pokemon_sword_and_shield,koushinchou_no_kouhai_to_teishinchou_no_senpai_ga_renai_ni_hatten_suru_made oohara_misaki_(koushinchou_no_kouhai_to_teishinchou_no_senpai_ga_renai_ni_hatten_suru_made) koeda_yuki_(koushinchou_no_kouhai_to_teishinchou_no_senpai_ga_renai_ni_hatten_suru_made) short_male tall_female taller_female_shorter_male red_sailor_collar oohara_miyuki_(koushinchou_no_kouhai_to_teishinchou_no_senpai_ga_renai_ni_hatten_suru_made),日常/治愈系 · 校园 · 手足/局部 · 单色/灰度 · 俯视/仰视,https://danbooru.donmai.us/artists/1444971
1239443,shima_udon,99,99,全年龄向,0.0,综合向插画师,同人为主,男性主体,自然/风景/军事/枪械,拼贴/混合/特效/后期,姿势/动态,fate_(series)|fate/grand_order|fate/stay_night,nitocris_(fate) fate/grand_order jackal_ears fate_(series) medjed_(fate) yan_qing_(fate) nitocris_alter_(fate) ankh_necklace,综合向插画师 · 自然/风景 · 军事/枪械 · 拼贴/混合 · 姿势/动态,https://danbooru.donmai.us/artists/1239443
481436,sandara,112,112,全年龄向,0.0,奇幻/魔法题材,原创为主,非人物/静物,奇幻/魔法/自然/风景,特效/后期,场景插画,pokemon|asura's_wrath|greek_mythology,dragon western_dragon animal_focus fantasy giant_monster small_dragon scales scenery,奇幻/魔法题材 · 奇幻/魔法 · 自然/风景 · 特效/后期 · 场景插画,https://danbooru.donmai.us/artists/481436
1995475,notyu_maru,77,77,全年龄向,0.013,同人角色专精,同人为主,群像/多人,兽耳/亚人/校园,漫画分镜,差分/变体,love_live!|love_live!_nijigasaki_high_school_idol_club|stars_we_chase_(love_live!),mia_taylor love_live!_nijigasaki_high_school_idol_club love_live! nijigasaki_school_uniform ear_piercing cropped_torso piercing one_eye_covered,同人角色专精 · 兽耳/亚人 · 校园 · 漫画分镜 · 差分/变体,https://danbooru.donmai.us/artists/1995475
473604,ramiya_ryou,184,184,情色向,0.179,综合向插画师,原创/同人混合,群像/多人,裸体/暴露/泳装/内衣,单色/灰度/漫画分镜,设定/图解,neon_genesis_evangelion|neon_genesis_evangelion_anima|guardian_recall,neon_genesis_evangelion_anima neon_genesis_evangelion retro_artstyle 1990s_(style) ayanami_rei rei_quatre guardian_recall rei_six,情色向 · 综合向插画师 · 裸体/暴露 · 泳装/内衣 · 单色/灰度 · 设定/图解,https://danbooru.donmai.us/artists/473604
1320742,nashirasauce,77,77,全年龄向,0.0,兽耳/亚人专精,同人为主,群像/多人,兽人/furry/兽耳/亚人,赛璐璐/平涂/线稿/速写,表情/表演,pokemon|pokemon_masters_ex|pokemon_(anime),pokemon pokemon_(creature) holding_poke_ball pokemon_masters_ex twitter_username poke_ball poke_ball_(basic) pokemon_legends:_arceus,兽耳/亚人专精 · 兽人/furry · 兽耳/亚人 · 赛璐璐/平涂 · 表情/表演,https://danbooru.donmai.us/artists/1320742
